,Date,User,Tweet
946,2019-11-07 20:56:39+00:00,BancoPacificoEC,"Si debes realizar un pago de servicios,🚰🔌☎️ soluciónalo desde cualquier parte con #BancaVirtualIntermático.💻 #TuBancoSinIrAlBanco https://t.co/qXctwlS2As"
947,2019-11-07 19:33:47+00:00,BancoPacificoEC,"@elmulatoEC Hola Esteban, por favor envíanos tu requerimiento por interno junto a tu número de cédula y correo electrónico, con gusto te asistiremos. AC°"
948,2019-11-07 19:10:57+00:00,BancoPacificoEC,@nbonill_nelly Reiteramos nuestras disculpas por el malestar ocasionado. Te hemos contactado por mensaje directo para poder ayudarte. MM°
949,2019-11-07 18:18:37+00:00,BancoPacificoEC,"@alvarocampo7 @pacificardgye @superbancosEC @Quejateec Hola Álvaro buenas tardes, lamentamos mucho el malestar ocasionado. Por favor permítenos atender tu requerimiento por mensaje directo. MM°"
950,2019-11-07 18:16:39+00:00,BancoPacificoEC,"@mdgarcia12 Hola María Daniela buenas tardes, lamentamos mucho el malestar ocasionado. Por favor detállanos pro mensaje directo en qué te podemos ayudar? MM°"
951,2019-11-07 18:10:19+00:00,BancoPacificoEC,"@CaroHConcha @superbancosEC @Lenin Hola buenas tardes, lamentamos mucho el malestar presentado en relación a la resolución de tu reclamo. Estamos atendiendo tu caso con prioridad por mensaje directo. MM°"
952,2019-11-07 14:35:12+00:00,BancoPacificoEC,"@danielaruizraym Hola Daniela buenos días, por favor detállanos por mensaje interno tu número de cédula por mensaje interno y mayor información de lo sucedido, para ayudarte de inmediato. MM°"
953,2019-11-07 14:00:00+00:00,BancoPacificoEC,"No descansamos para que los niños ecuatorianos aprendan sobre la importancia de la cultura del ahorro. 💰 Gracias a nuestra alianza con InnovaLab, en el mes de octubre logramos capacitar a 600 estudiantes. #EducaciónFinanciera https://t.co/HFUl3XWF80"
954,2019-11-07 13:39:59+00:00,BancoPacificoEC,"@nbonill_nelly Hola Nelly buenos días, lamentamos mucho leer lo que nos detallas y te solicitamos por favor, nos facilites tu número de cédula y correo electrónico por mensaje directo para ayudarte de inmediato con el estado del reclamo presentado. MM°"
955,2019-11-07 13:35:39+00:00,BancoPacificoEC,"@lferpaz Hola Luis buenos días, por favor detállanos por mensaje interno el modelo de celular desde el cual estás realizado la actualización y de ser posible un print de pantalla con el mensaje que te refleja. MM°"
956,2019-11-07 02:01:23+00:00,BancoPacificoEC,"@Diego17726557 Hola, actualmente puedes solicitar una tarjeta de crédito descargando el App Onboard en tu celular o ingresando al siguiente enlace: https://t.co/4g6oeT4GKU. AC°"
957,2019-11-07 02:00:32+00:00,BancoPacificoEC,"@medinasimon @Ticketshow @Ticketshow Hola Simón, por favor envíanos tu requerimiento por interno junto a tu número de cédula y correo electrónico, con gusto te asistiremos. AC°"
958,2019-11-07 01:57:39+00:00,BancoPacificoEC,"@carlosh80444755 Hola Carlos, por seguridad se procedió con el bloqueo de la tarjeta de débito. AC°"
959,2019-11-07 01:53:46+00:00,BancoPacificoEC,"@PABKER @superbancosEC @DINARDAP @superbancosEC @DINARDAP Hola Pablo, hemos asistido tu requerimiento por DM. AC°"
960,2019-11-07 01:53:15+00:00,BancoPacificoEC,"@CaroHConcha @superbancosEC @Lenin @superbancosEC @Lenin Comprendemos tu molestia José, hemos asistido tu consulta por interno. Debido a que el reclamo es de origen internacional, puede existir prorroga por parte de la franquicia MasterCard, motivo por el cual reportamos este incidente para su revisión. AC°"
961,2019-11-07 01:35:52+00:00,BancoPacificoEC,"@PepexxP08 @superbancosEC @DEFENSORIAEC @Lenin @superbancosEC @DEFENSORIAEC @Lenin Comprendemos tu molestia José, por favor envíanos la información requerida por mensaje interno para poder verificar tu caso. AC°"
962,2019-11-07 00:33:12+00:00,BancoPacificoEC,"@CaroHConcha @superbancosEC @Lenin @superbancosEC @Lenin Hola Carito, lamentamos lo sucedido. Por favor envíanos tu requerimiento por interno junto a tu número de cédula y correo electrónico, con gusto te asistiremos. AC°"
963,2019-11-07 00:25:41+00:00,BancoPacificoEC,"@PepexxP08 @superbancosEC @superbancosEC Hola José, por favor envíanos por interno tu número de cédula y correo electrónico, con gusto te asistiremos. AC°"
964,2019-11-06 23:37:01+00:00,BancoPacificoEC,"@WALDO88 Hola Fer, tu comentario es importante para nosotros. Es importante mencionar que, si deseas realizar una transacción utilizando el teclado BdP, el sistema por seguridad va a solicitar el método de acceso predestinado en Movilmático (Huella, Face ID o usuario y contraseña). AC°"
965,2019-11-06 23:04:24+00:00,BancoPacificoEC,"@Zambotron Hola David, te ofrecemos disculpas por lo sucedido en nuestro cajero y te informamos que este tipo de reclamo debe ser ingresado en una de nuestras agencias en servicios al cliente. AC°"
966,2019-11-06 22:18:16+00:00,BancoPacificoEC,"@Karemppacheco Hola buenas tardes, por favor envíanos tu requerimiento por interno junto a tu número de cédula y correo electrónico, con gusto te asistiremos. AC°"
967,2019-11-06 21:35:32+00:00,BancoPacificoEC,"@SoFi1191 Hola Sofía, te agradecemos por habernos informado de esta situación y te ofrecemos disculpas por lo sucedido. Hemos reportado este incidente con el área encargada para su respectiva verificación. AC°"
968,2019-11-06 21:12:48+00:00,BancoPacificoEC,"@Roxana_Sares Hola Roxana, por favor envíanos tu requerimiento por interno junto a tu número de cédula y correo electrónico, con gusto te asistiremos. AC°"
969,2019-11-06 20:54:21+00:00,BancoPacificoEC,"@ElFerRamirezG Hola Fernando, lamentamos lo que te haya sucedido al comunicarte con nuestro Contact center. Por favor detállanos por interno tu consulta o reclamo, junto a tu número de cédula y correo electrónico, con gusto te ayudaremos. AC°"
970,2019-11-06 19:39:56+00:00,BancoPacificoEC,"@Ivanbaquero Hola Iván buenas tardes, lamentamos mucho el malestar generado con relación a la entrega de tu tarjeta de crédito. Estamos atendiendo tu requerimiento por mensaje directo. MM°"
971,2019-11-06 19:38:09+00:00,BancoPacificoEC,"@bernallm1971 @superbancosEC @DEFENSORIAEC Hola Maggi buenas tardes, por favor facilítanos tu número de cédula y correo por mensaje interno para ayudarte de inmediato con la verificación del débito que nos indicas. MM°"
972,2019-11-06 17:45:16+00:00,BancoPacificoEC,"@tarquinomedina @efrainvieira1 Hola buenas tardes, muchas gracias por tu sugerencia. 😀 La misma será direccionada de inmediato con el área encargada para que lo puedan tener en consideración. MM°"
973,2019-11-06 15:21:36+00:00,BancoPacificoEC,"@oldprovidence Hola buenos días, lamentamos mucho la novedad presentada. Por favor facilítanos por mensaje interno tu número de cédula, correo electrónico y print de pantalla de la transacción que estás realizando, para poder ayudarte de inmediato. MM°"
974,2019-11-06 14:15:16+00:00,BancoPacificoEC,"¡Felicitaciones a la III promoción de #GirlsInBusinessBdP! 👏🙋 En este programa, capacitamos a mujeres jóvenes para que, mediante el uso de herramientas digitales, puedan acceder a mejores oportunidades laborales en un mundo conectado y globalizado. @GirlsinTech_Ec @Plan_Ecuador https://t.co/w58drrJOFH"
975,2019-11-06 13:12:22+00:00,BancoPacificoEC,"@Juanitomacero @PacifiCard Señor Macero, reiteramos nuestras disculpas por el malestar ocasionado."
976,2019-11-06 03:27:12+00:00,BancoPacificoEC,"@FabinMonteroLo1 Hola Fabián buenas noches, puedes descargarlo desde nuestra App Movilmático, en el inicio. JD°"
977,2019-11-06 03:23:38+00:00,BancoPacificoEC,"@Marlinho_30 Hola buenas noches, te ofrecemos disculpas por lo acontecido, por favor detállanos por mensaje interno lo sucedido para poder ayudarte de inmediato. JD°"
978,2019-11-06 01:31:38+00:00,BancoPacificoEC,"@eli37199652 Hola Eli buenas noches, lamentamos cualquier malestar presentado. por favor detállanos por mensaje interno lo sucedido para poder ayudarte de inmediato. JD°"
979,2019-11-05 22:06:04+00:00,BancoPacificoEC,"¿Te imaginaste hacer transacciones sin salir de tus chats?💬Ahora haz consultas de saldo, recargas y envío de dinero desde tu teclado en WhatsApp, Instagram o Facebook 📲 descargando o actualizando #BancaMóvil.😄 Conoce más: https://t.co/mc6w2mOxRc https://t.co/eYXCLk3uUj"
980,2019-11-05 20:30:16+00:00,BancoPacificoEC,"@noevenelle Por favor, detállanos por mensaje interno qué inconveniente presentas con nuestra aplicación, para poder asistirte. GG°"
981,2019-11-05 20:22:46+00:00,BancoPacificoEC,"@pARTE_ALTa @consuemary Hemos tomado contacto contigo por mensaje interno, para poder asistirte. GG°"
982,2019-11-05 20:02:58+00:00,BancoPacificoEC,"@feguigurenb Buenas tardes, agradecemos por notificarnos lo sucedido, el mismo que hemos direccionado al área encargada, para su respectiva revisión. GG°"
983,2019-11-05 19:55:52+00:00,BancoPacificoEC,"@noevenelle Buenas tardes, lamentamos cualquier malestar ocasionado, a la vez te recordamos que puedes descargar la app PacificId en tu dispositivo móvil, con esta opción podrás generar claves transaccionales y aprobar tus cuentas/ servicios y tarjetas se manera más rápida. GG°"
984,2019-11-05 19:47:57+00:00,BancoPacificoEC,"@secgemelec Gracias por tu comentario Sebastián, es un placer innovar para nuestros clientes. GG°"
985,2019-11-05 17:35:38+00:00,BancoPacificoEC,"@PameElizalde Hemos notificado la novedad presentada al área encargada, para su respectiva verificación. GG°"
986,2019-11-05 17:06:54+00:00,BancoPacificoEC,"@pARTE_ALTa Buenos días, detállanos por mensaje interno tu número de cédula y correo electrónico, para poder verificar los movimientos de tu tarjeta. GG°"
987,2019-11-05 17:03:39+00:00,BancoPacificoEC,"@CasaresFelix Buenos días Félix, detállanos por mensaje interno lo sucedido, para poder verificar. GG°"
988,2019-11-05 17:00:00+00:00,BancoPacificoEC,"@PameElizalde Pame, solicitamos y nos puedas enviar la imagen del mensaje que te refleja y tu número de cédula por interno, para poder reportar al área encargada. GG°"
989,2019-11-05 16:55:54+00:00,BancoPacificoEC,"@PameElizalde Buenos días, detállanos por interno el inconveniente que presentas al acceder. GG°"
990,2019-11-05 16:30:44+00:00,BancoPacificoEC,"@Emil_y Hola Emily, por favor indícanos por mensaje interno qué inconveniente presentas al acceder a nuestra aplicación. GG°"
991,2019-11-05 16:02:44+00:00,BancoPacificoEC,"@Juanitomacero @PacifiCard @superbancosEC Juan José, estamos atendiendo tu requerimiento por interno. GG°"
992,2019-11-05 15:49:50+00:00,BancoPacificoEC,"@Juanitomacero @PacifiCard @superbancosEC Juan José, reiteramos nuestras disculpas por el malestar ocasionado, hemos tomado contacto contigo por interno, para poder asistirte. GG°"
993,2019-11-05 15:38:23+00:00,BancoPacificoEC,"@Juanitomacero @PacifiCard @superbancosEC Hola Juan José, lamanetamos cualquier malestar ocasionado, solicitamos y nos informes tu número de cédula,  correo electrónico por mensaje interno, para poder verificar inmediatamente. GG°"
994,2019-11-05 14:32:06+00:00,BancoPacificoEC,"@matti_quintana0 @MauroGalarraga Hola @matti_quintana0 @MauroGalarraga, tu consulta está siendo atendida por interno. GG°"
995,2019-11-04 23:12:46+00:00,BancoPacificoEC,"@paulerrazuris Hola Ronny buenas tardes, hoy no tuvimos atención en nuestras agencias a nivel nacional. MM*"
996,2019-11-04 23:11:38+00:00,BancoPacificoEC,"@Babahoyoaldia @superbancosEC Hola buenas tardes, lamentamos mucho leer lo que nos detallas. Por favor indícanos por mensaje interno la ubicación del cajero de la imagen, para reportar de inmediato la novedad. MM*"
997,2019-11-04 15:43:43+00:00,BancoPacificoEC,"Su esfuerzo es nuestro orgullo. 💪🏁🇪🇨 La kartista ecuatoriana Doménika Arellano obtuvo hoy el primer lugar en la competencia internacional de karting en el Kartódromo María Alejandra Portilla, en Colombia. ¡A seguir cosechando éxitos, @DrKennedy74! https://t.co/PVaVZmFilP"
998,2019-11-04 00:17:27+00:00,BancoPacificoEC,"@verosandoval79 Hola Verónica, lamentamos lo sucedido. Por favor ayúdanos con la información solicitada por DM. AC°"
999,2019-11-03 22:51:40+00:00,BancoPacificoEC,"@leonfajardo Hola Adrián, indícanos por interno tu número de cédula y el país que vas a visitar para poder ayudarte. AC°"
1000,2019-11-03 18:20:11+00:00,BancoPacificoEC,"@danequizhpi2011 Estamos para servirte, que tengas excelente día. GM°"
1001,2019-11-03 18:13:46+00:00,BancoPacificoEC,"@danequizhpi2011 Hola Danesita, debido al feriado retornamos con la atención regular el día martes 5 de noviembre. GM°"
1002,2019-11-03 15:00:00+00:00,BancoPacificoEC,"Celebramos a #Cuenca, la “Atenas del Ecuador”, en sus 199 años de Independencia.🙌 Una ciudad llena de cultura y gente hermosa que merece toda nuestra admiración.😀 ¡Felices #FiestasDeCuenca! https://t.co/ejMRRNyQyT"
1003,2019-11-02 22:51:42+00:00,BancoPacificoEC,"@verosandoval79 Hola Verónica, detállanos por interno tu número de cédula y correo para poder ayudarte. GG°"
1004,2019-11-02 20:08:52+00:00,BancoPacificoEC,"@FefitaMurillo Estefanía, estamos atendiendo tu caso por interno. GG°"
1005,2019-11-02 19:33:46+00:00,BancoPacificoEC,"@FefitaMurillo Hola Estefania, tu caso está siendo atendido por parte de nuestra área encargada. GG°"
1006,2019-11-02 18:06:31+00:00,BancoPacificoEC,"@Beatrizchinita Indícanos por favor, con tu número de cédula y correo electrónico por mensaje interno para poder ayudarte. JD°"
1007,2019-11-02 17:56:33+00:00,BancoPacificoEC,"@Beatrizchinita Hola, no se te solicitaría algún ahorro adicional. JD°"
1008,2019-11-02 16:32:55+00:00,BancoPacificoEC,@dennysjimenez9 @Stephizar @Stephizar De 10:00 a 16:00. JD°
1009,2019-11-02 16:31:56+00:00,BancoPacificoEC,"@dennysjimenez9 Hola buenos días, hoy sábado las agencias de Centros Comerciales laboran normalmente, la atención en ventanilla solo para retiro y depósitos. JD°"
1010,2019-11-02 15:15:27+00:00,BancoPacificoEC,"@Stephizar Hola buenos días, hoy sábado las agencias de Centros Comerciales laboran normalmente, la atención en ventanilla solo para retiro y depósitos. JD°"
1011,2019-11-02 15:07:49+00:00,BancoPacificoEC,"@FefitaMurillo Hola, nos encontramos validando tu solicitud por interno. JD°"
1012,2019-11-02 15:06:56+00:00,BancoPacificoEC,"@Beatrizchinita Hola Beatriz buenos días, por favor ayúdanos con mayor detalle de tu consulta por mensaje interno para poder asistirte. JD°"
1013,2019-11-02 15:05:44+00:00,BancoPacificoEC,"@tapi1221 Hola Andrea buenos días, el horario de atención en Mall el Jardín es de 10:00 a 16:00, contaremos solo con el servico de ventanillas. JD°"
1014,2019-11-02 14:04:16+00:00,BancoPacificoEC,"¡🎧Gracias por seguir nuestro programa #MiBancoBancoEnseña 🎧! Si quieres enterarte de lo último en #EducaciónFinanciera, escúchanos el próximo sábado desde las 08:00 horas en las radios asociadas a la @aernacional1. 📻 https://t.co/UC2jNXHdEy"
1015,2019-11-02 13:44:17+00:00,BancoPacificoEC,#MiBancoBancoEnseña 🎧🎙¿Te quedaron dudas sobre el tema de hoy? 🤔 Nuestros expertos en cabina están respondiendo las consultas de nuestros oyentes. #EducaciónFinanciera https://t.co/cMNIsKa7qh
1016,2019-11-02 13:30:05+00:00,BancoPacificoEC,"#MiBancoBancoEnseña 🎧🎙 Esta mañana nos acompaña el Ing. Juan Carlos Cevallos, Gerente Nacional de Banca Empresas de @BancoPacificoEC, para aconsejar a nuestros oyentes que quieran empezar a ahorrar o conocer un poco más sobre #EducaciónFinanciera 💰. https://t.co/8LgDzN7Ucj"
1017,2019-11-02 13:14:18+00:00,BancoPacificoEC,"#MiBancoBancoEnseña 🎧🎙¿Sabías que el crédito es el producto bancario más popular en Ecuador? 🧐 Según Asobanca, en el 2018 se otorgaron 1 762 175 créditos al 16% de la población adulta 💳. https://t.co/7b9Zp3j4wO"
1018,2019-11-02 12:49:51+00:00,BancoPacificoEC,"Nuestros expertos en #EducaciónFinanciera están preparados para iniciar una nueva edición de 🎧 #MiBancoBancoEnseña 🎧! Hoy hablaremos sobre ""la banca y sus beneficios"". Escúchanos en las radios asociadas a la @aernacional1 a partir de las 08:00 horas. https://t.co/udFgcaamsn"
1019,2019-11-02 12:27:19+00:00,BancoPacificoEC,"@danequizhpi2011 Hola, el dia de hoy nuestras agencias en centro comercial labora desde las 10am hasta las 4pm. CZ*"
1020,2019-11-01 00:23:46+00:00,BancoPacificoEC,"@donoso109 Es un placer atenderte, que tengas excelente noche¡. YE°"
1021,2019-10-31 23:52:30+00:00,BancoPacificoEC,"@donoso109 Hola buenas tardes Carlos, el día de mañana no atenderá ninguna agencia. El día sábado se atenderá normal en las agencias centro comerciales el área de caja. YE°"
1022,2019-10-31 21:54:23+00:00,BancoPacificoEC,@Yadira93073394 Estamos atendiéndote por interno.
1023,2019-10-31 21:49:29+00:00,BancoPacificoEC,"@Yadira93073394 Hola, por favor ayúdanos con tu número de cédula y correo electrónico por interno para poder asistirte. SF°"
1024,2019-10-31 21:12:38+00:00,BancoPacificoEC,"@BeardBodo Hola Jorge, te indicamos que el día 02/Noviembre atenderán únicamente las agencias que laboran en centros comerciales y las que regularmente atienden los días sábados. SE°"
1025,2019-10-31 20:32:18+00:00,BancoPacificoEC,"@aalejandracr Hola Andrea, te ofrecemos disculpas por el malestar ocasionado y te solicitamos de favor que nos brindes mayor información por interno para poder notificarlo al área encargada. SE°"
1026,2019-10-31 18:47:31+00:00,BancoPacificoEC,"@NeckerSerrano99 Hola Necker buenas tardes, muchas gracias por tu comentario. Es un placer innovar constantemente para nuestros clientes 😀. MM°"
1027,2019-10-31 14:10:34+00:00,BancoPacificoEC,"@tonolarreta @AlexSanchezRam7 Hola Toño, te solicitamos de favor que nos envíes por interno tu número de cédula y correo electrónico para poder asistirte con tu requerimiento. SE°"
1028,2019-10-31 02:10:19+00:00,BancoPacificoEC,@Nutriplant2 Nos encontramos verificando tu caso por interno. JD°
1029,2019-10-31 01:36:55+00:00,BancoPacificoEC,"@Nutriplant2 Hola buenas noches, por favor indícanos tu número de cédula y correo electrónico por mensaje interno para poder ayudarte. JD°"
1030,2019-10-31 01:32:27+00:00,BancoPacificoEC,"@Davishoky Hola buenas noches David, lamentamos el malestar presentado, permítenos tus datos personales por interno para poder verificar tu caso. JD°"
1031,2019-10-30 23:02:06+00:00,BancoPacificoEC,"@RaulRennellaM Hola buenas tardes, tu solicitud fue atendida por interno. JD°"
1032,2019-10-30 22:58:46+00:00,BancoPacificoEC,"@willy2ec Hola buenas tardes, por favor detállanos por mensaje interno lo sucedido para poder ayudarte de inmediato. JD°"
1033,2019-10-30 22:53:47+00:00,BancoPacificoEC,"@darwinrp25 Hola buenas tardes, por favor indícanos tu número de cédula y correo electrónico por mensaje interno para poder ayudarte. JD°"
1034,2019-10-30 22:12:21+00:00,BancoPacificoEC,"@ClauHidalgoM Hola Claudia buenas tardes, lamentamos cualquier malestar presentado. Para poder verificar tu caso por favor detállanos tu número de cédula y correo por mensaje interno para poder ayudarte JD°"
1035,2019-10-30 21:24:00+00:00,BancoPacificoEC,"@aliciadelatorre @superbancosEC Hola Alice, te ofrecemos disculpas por el malestar generado y te solicitamos de favor que nos envíes por interno tu número de cédula y correo electrónico para poder asistirte con dicho inconveniente. SE°"
1036,2019-10-30 18:28:00+00:00,BancoPacificoEC,@ovnicraft @Tame_EP Ha sido un placer asistirte. SE°
1037,2019-10-30 18:01:36+00:00,BancoPacificoEC,"@PVN10 Hola Patricia, así es, puedes depositar o cambiar el cheque. La ofician cuenta con funcionario que te podrán asesorar en el proceso. AC°"
1038,2019-10-30 16:59:05+00:00,BancoPacificoEC,Participamos en conversatorio en Latacunga con los representantes de los sectores comerciales y empresariales a fin de escuchar sus necesidades y gestionar soluciones desde la banca con el objetivo de aportar a la mejora de su calidad de vida. https://t.co/YfI9rYF8q4
1039,2019-10-30 16:14:07+00:00,BancoPacificoEC,"@liz_amelia @Ivanbaquero Liz comprendemos tu malestar, sin embargo es necesario que nos ayudes con tu número de cédula y correo electrónico por interno para poder asistirte. SE°"
1040,2019-10-30 16:08:31+00:00,BancoPacificoEC,"@liz_amelia Hola Liz, te ofrecemos disculpas por el malestar ocasionado y te indicamos que tu requerimiento está siendo atendido por interno. SE°"
1041,2019-10-30 16:06:45+00:00,BancoPacificoEC,"""Como Banco del Pacífico tenemos gran responsabilidad en la provisión de fondos no solo a grandes empresarios, sino también a medianos, pequeños y micro empresarios. Hemos desembolsado ya casi 80 millones con nuestro producto Emprendedor Pacífico"", señala Efraín Vieira. https://t.co/XMhHpJur1G"
1042,2019-10-30 16:02:58+00:00,BancoPacificoEC,Presidente Ejecutivo Efraín Vieira participa en rueda de prensa en #Cotopaxi sobre acciones que desarrolla la banca pública en la zona Sierra-Centro con el objetivo de reactivar los sectores productivos del país. https://t.co/vnHefFTOxF
1043,2019-10-30 15:47:42+00:00,BancoPacificoEC,"@Vochente Hola Vicente, te indicamos que tu requerimiento ya ha sido atendido por interno. SE°"
1044,2019-10-30 14:54:57+00:00,BancoPacificoEC,"@Ivanbaquero Hola Ivan, te indicamos que tu caso está siendo atendido por interno. SE°"
1045,2019-10-30 02:08:56+00:00,BancoPacificoEC,"@areyeswolf @PacifiCard Hola Angel buenas noches, te solicitamos gentilmente ponerte en contacto directamente con el comercio para mayor información. JD°"
1046,2019-10-30 01:54:17+00:00,BancoPacificoEC,@ecabanilla Nos encontramos verificando tu solicitud. JD°
1047,2019-10-30 00:01:47+00:00,BancoPacificoEC,"@ecabanilla Hola Enrique buenas noches, lamentamos cualquier malestar presentado. Para poder verificar tu caso por favor detállanos tu número de cédula y correo por mensaje interno para poder ayudarte JD°"
1048,2019-10-29 23:22:00+00:00,BancoPacificoEC,"@jorgelu57923838 Hola buenas tardes, en el siguiente enlace podrás verificar los requisitos para que puedas obtener una de nuestras tarjetas de crédito https://t.co/tPaVagDgCc. JD°"
1049,2019-10-29 23:19:20+00:00,BancoPacificoEC,"@Vochente Hola Vicente buenas tardes, lamentamos cualquier malestar presentado. Para poder verificar tu caso por favor detállanos tu número de cédula y correo por mensaje interno para poder ayudarte. JD°"
1050,2019-10-29 22:28:19+00:00,BancoPacificoEC,"@ovnicraft @Tame_EP Hola Cristian buenas tardes, te agradecemos por tu comentario, el mismo será remitido con el área encargada. JD°"
1051,2019-10-29 21:24:38+00:00,BancoPacificoEC,Todas tus reservas en @Tame_EP 🛫 las puedes pagar en las agencias de #TuBancoBanco para que empieces a viajar a tus destinos favoritos. 🗺💼 https://t.co/RfabtzrJQI
1052,2019-10-29 18:14:22+00:00,BancoPacificoEC,"@Ivanbaquero Comprendemos tu molestia Ivan, tu caso está siendo revisado para poder ayudarte con una solución lo más pronto posible. AC°"
1053,2019-10-29 17:59:40+00:00,BancoPacificoEC,"@Ivanbaquero Hola Ivan, disculpa la demora. Hemos reportado tu caso, en cuanto tengamos una respuesta te confirmaremos. AC°"
1054,2019-10-29 17:51:17+00:00,BancoPacificoEC,"@AdriRoha Hola Adriana, tu comentario es importante para nosotros. Hemos direccionado tu sugerencia con el área encargada para su respectiva verificación. Es importante mencionar que Banco del Pacífico se encuentra comprometido en satisfacer las necesidades de nuestros clientes. AC°"
1055,2019-10-29 17:04:24+00:00,BancoPacificoEC,"@Ivanbaquero Hola Ivan, buenos días. Te indicamos que tu requerimiento ya está siendo atendido por interno. SE°"
1056,2019-10-29 16:06:46+00:00,BancoPacificoEC,"@CHAMOSTALINJAVI Hola Stalin, hemos direccionado tu requerimiento al área encargada para que puedan efectuar el análisis respectivo con respecto a la implementación de las agencias en las localidades que nos has mencionado. SE°"
1057,2019-10-29 15:57:14+00:00,BancoPacificoEC,"@fernandaegz @BancoGuayaquil @BancoPichincha @BaninterEc En este caso, te solicitamos de favor que nos envíes por interno tu número de cédula y correo electrónico para poder asistirte con el inconveniente ocurrido. SE°"
1058,2019-10-29 15:00:00+00:00,BancoPacificoEC,Tus ahorros son sagrados. 💸💰 Sigue estos consejos y ¡maneja tu dinero de forma responsable! 😎 #EducaciónFinanciera https://t.co/c4tOPbfFiP
1059,2019-10-29 14:02:17+00:00,BancoPacificoEC,"@fernandaegz @BancoGuayaquil @BancoPichincha @BaninterEc Hola Fernanda, con nuestras tarjeta podrás efectuar los pagos que nos mencionas a través de Paypal. SE°"
1060,2019-10-29 03:42:44+00:00,BancoPacificoEC,"@deeyaygou @MartinSamuel666 @MartinSamuel666 Hola buenas noches, efectivamente en nuestro cajero bancomático Plus X podrás realizar el cambio de tus cheques. JD°"
1061,2019-10-29 03:40:54+00:00,BancoPacificoEC,@bryan_leon50 Nos encontramos asistiendo tu solicitud por interno. JD°
1062,2019-10-29 03:39:04+00:00,BancoPacificoEC,@xaviersiny Siempre es un gusto atenderte. JD°
1063,2019-10-29 03:38:39+00:00,BancoPacificoEC,"@sanchezdamely1 Hola Damely! Muchas gracias por tu comentario, es un placer innovar para nuestros clientes. JD°"
1064,2019-10-29 02:50:38+00:00,BancoPacificoEC,"@bryan_leon50 Hola buenas noches, por favor detállanos por mensaje interno lo sucedido para poder ayudarte de inmediato. JD°"
1065,2019-10-29 01:22:39+00:00,BancoPacificoEC,"@xaviersiny Hola Xavier buenas noches, queremos agradecerte por ayudarnos con tus sugerencias, adicional te informamos que tus comentarios fueron enviados al departamento encargado para que puedas obtener una mejor experiencia. JD°"
1066,2019-10-28 23:36:39+00:00,BancoPacificoEC,"@dmoran208 Hola David buenas tardes, gracias por tu comentario; el mismo será remitido al área encargada para que trabajen en ello y obtengas una mejor experiencia. JD°"
1067,2019-10-28 23:04:46+00:00,BancoPacificoEC,"@JoitoEspinoza @CTEcuador Hola Joe buenas tardes, queremos ofrecerte nuestras disculpas por los inconvenientes presentados, adicional ayúdanos por favor con mayor información de tu consulta por interno para poderlo reportar con el área encargada. JD°"
1068,2019-10-28 22:30:00+00:00,BancoPacificoEC,"¿Ya estás usando nuestra #BancaDigital? En #BdPTouch, tenemos asesores que te enseñarán de forma personalizada cómo sacarle mayor provecho. Visítanos de 08h30 hasta 16h00 en el Edif. Metropolitan Quito. https://t.co/3IKGR4dZdw"
1069,2019-10-28 22:29:15+00:00,BancoPacificoEC,"@paula_andradep Hola buenas tardes Paula, ayúdanos detallando por interno si persiste el inconveniente con nuestra App para reportar tu caso con el área encargada y ayudarte en la brevedad posible. VR°"
1070,2019-10-28 21:30:00+00:00,BancoPacificoEC,¡Seguimos innovando! Porque creamos los más modernos canales de atención para ti. Conoce #BdPTouch y sé parte de la experiencia de la primera oficina digital del sector bancario en el país. https://t.co/yReQgiAEGe
1071,2019-10-28 20:30:00+00:00,BancoPacificoEC,"#BdPTouch es la primera oficina digital del sector bancario en el país, donde podrás sentir la innovación de #TuBancoBanco. Visítanos de 08h30 hasta 16h00 en el Edif. Metropolitan Quito. https://t.co/ffnrpj6Pmj"
1072,2019-10-28 19:30:00+00:00,BancoPacificoEC,Integramos la mejor tecnología para brindarte una experiencia a través de nuestros canales digitales y de autoservicios en #BdPTouch. Visítanos de 08h30 hasta 16h00 en el Edif. Metropolitan Quito. https://t.co/LIU16dY3f9
1073,2019-10-28 18:56:53+00:00,BancoPacificoEC,"@juanpatoji Muy gentil por la información, reiteramos nuestras disculpas y te indicamos que hemos reportado la novedad al área encargada para que puedan tomar los correctivos necesarios. SE°"
1074,2019-10-28 18:43:44+00:00,BancoPacificoEC,"@SebasQuirozCO Hola Sebastián, efectivamente podrás realizar dicha transacción. SE°"
1075,2019-10-28 18:30:00+00:00,BancoPacificoEC,"En #BdPTouch, todas tus necesidades y requerimientos serán atendidos de forma proactiva por nuestros asesores. Visítanos de 08h30 hasta 16h00 en el Edif. Metropolitan Quito. https://t.co/rysvRdgy2L"
1076,2019-10-28 17:57:47+00:00,BancoPacificoEC,"@jcokacola Hola Juan Javier, por favor indícanos por interno el inconveniente que mantienes para poder ayudarte. AC°"
1077,2019-10-28 17:56:42+00:00,BancoPacificoEC,"@Ruddy_Cortez @jccevalloss @jccevalloss Hola Ruddy, actualmente nos encontramos en un proceso de actualización. Te sugiero que ingreses al Intermático para que la clave te llegue por correo, para esto debes dar clic sobre tu nombre a lado de la bienvenida y luego en Clave transaccional. AC°"
