,Date,User,Tweet
19,2022-12-29 19:21:27+00:00,BancoPacificoEC,"@emilio444425 Buenas tardes, lamentamos lo sucedido, hemos reportado este incidente con el área encargada para su respectiva verificación. AC°"
20,2022-12-29 16:09:50+00:00,BancoPacificoEC,"@MarianoJmrZ Buenos días, contáctenos por interno o al 04 3731500 opción 9 y 1, con gusto le ayudaremos. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
21,2022-12-28 21:47:32+00:00,BancoPacificoEC,"@heroesenpijamas Buenas tardes, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
22,2022-12-28 21:44:52+00:00,BancoPacificoEC,"@mcecilialopz Buenas tardes María Cecilia, actualmente puede solicitar una cuenta de ahorro descargando en su celular la aplicación Banca móvil BdP y luego ingresar a la opción de “Quiero ser cliente&gt;&gt; Solicitar cuenta”. AC°"
23,2022-12-28 21:39:29+00:00,BancoPacificoEC,"@robertovmoscoso Buenas tardes, lamentamos lo sucedido. Hemos reportado lo que nos menciona con la agencia para que se tomen los correctivos necesarios. AC°"
24,2022-12-28 15:03:19+00:00,BancoPacificoEC,"@iLau_ Buenos días, el número no pertenece al Banco del Pacífico, en este caso, hemos reportado este incidente para su respectiva verificación. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
25,2022-12-28 15:02:12+00:00,BancoPacificoEC,"@crisbenitesc Recuerda que el Banco del Pacífico no te contactará para solicitar claves, usuarios, número completo de tarjeta o de cuenta por ningún medio y que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
26,2022-12-28 15:02:03+00:00,BancoPacificoEC,"@crisbenitesc Buenos días, por favor indíquenos por interno más detalle sobre lo que le sucedió para poder verificar su caso y asistirle. También puede comunicarse con nosotros al 04 3731500 opción 9. AC°"
27,2022-12-28 14:59:45+00:00,BancoPacificoEC,"@chicaenpatines Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
28,2022-12-27 21:52:08+00:00,BancoPacificoEC,"@lumajar Buenas tardes, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
29,2022-12-27 21:51:02+00:00,BancoPacificoEC,"@maria_pilly Si es del mismo banco se acredita de forma inmediata. En este caso, para verificar lo sucedido debe escribirnos el titular o puede comunicarse al 04 3731500 opción 9. AC°"
30,2022-12-27 21:47:33+00:00,BancoPacificoEC,"@iLau_ Buenas tardes, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
31,2022-12-27 20:08:01+00:00,BancoPacificoEC,"@tore0522 Buenas tardes, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
32,2022-12-27 20:06:43+00:00,BancoPacificoEC,"@FerranMorBaj Buenas tardes, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
33,2022-12-27 20:05:00+00:00,BancoPacificoEC,"@arturobarriga Buenas tardes, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
34,2022-12-27 16:06:51+00:00,BancoPacificoEC,"@KathyBarcia Recuerda que el Banco del Pacífico no te contactará para solicitar claves, usuarios, número completo de tarjeta o de cuenta por ningún medio y que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
35,2022-12-27 16:06:43+00:00,BancoPacificoEC,"@KathyBarcia Buenos días, estamos asistiendo su requerimiento por interno. Es importante mencionar que las entregas de tarjetas de débito o crédito se realizan a las direcciones que el cliente tiene registrada en nuestra base de datos. AC°"
36,2022-12-27 16:02:08+00:00,BancoPacificoEC,"@bebe_trabi Buenos días, debido a la hora ya no es posible solicitar la devolución, debe ponerse en contacto con la persona quien le realizó la transferencia. AC°"
37,2022-12-27 16:00:14+00:00,BancoPacificoEC,"¡Nos encanta ser parte de tus cambios! ✨
Al actualizar tus datos desde la Banca Virtual, recibes información verificada de movimientos de tus cuentas, beneficios, promociones y notificaciones. 💻

#BdPsmart https://t.co/S4ib8bukhG"
38,2022-12-27 16:00:14+00:00,BancoPacificoEC,"@maria_pilly Recuerda que el Banco del Pacífico no te contactará para solicitar claves, usuarios, número completo de tarjeta o de cuenta por ningún medio y que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
39,2022-12-27 16:00:12+00:00,BancoPacificoEC,"@maria_pilly Buenos días, las transferencias interbancarias se acreditan en máximo 24 horas laborables, sin contar fines de semana o feriados. Adicionalmente, el titular puede comunicarse al 04 3731500 opción 9, para asistirle con el ingreso en la banca virtual. AC°"
40,2022-12-27 15:56:43+00:00,BancoPacificoEC,"@NiccolleEduarda Recuerda que el Banco del Pacífico no te contactará para solicitar claves, usuarios, número completo de tarjeta o de cuenta por ningún medio y que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
41,2022-12-27 15:56:29+00:00,BancoPacificoEC,"@NiccolleEduarda Buenos días, por seguridad el titular debe escribirnos desde su perfil de Twitter y con gusto le asistiremos. Adicionalmente, puede actualizar el celular acudiendo a una de nuestras agencias en servicios al cliente. AC°"
42,2022-12-27 15:54:35+00:00,BancoPacificoEC,"@mikearellano01 Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
43,2022-12-27 15:53:43+00:00,BancoPacificoEC,"@jorgeortizd Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
44,2022-12-27 15:48:24+00:00,BancoPacificoEC,"@isabel292001 Buenos días, se acreditan en máximo 24 horas laborables, sin contar fines de semana o feriado. Recuerda que el Banco del Pacífico S.A. nunca llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio. AC°"
45,2022-12-27 15:40:34+00:00,BancoPacificoEC,"@Byron66475967 Buenos días, las transferencias interbancarias realizadas desde y hacia el Banco del Pacífico, el fin de semana, se acreditan en máximo 24 horas laborables. AC°"
46,2022-12-27 15:30:34+00:00,BancoPacificoEC,"@J_Velasquez01 Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
47,2022-12-24 19:32:34+00:00,BancoPacificoEC,"@jeff_bazanm Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
48,2022-12-24 17:30:44+00:00,BancoPacificoEC,"@JaopMpa Hola, te dejamos un DM. Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. GG°"
49,2022-12-24 16:00:24+00:00,BancoPacificoEC,"Las mejores navidades son las que armamos en familia. 🎁🎄 
Este año queremos agradecerte por regalarnos tu confianza y desearte una feliz navidad en compañía de los que más quieres. ❤️

#BdPAlDía https://t.co/UB9CFe9jwN"
50,2022-12-24 13:28:23+00:00,BancoPacificoEC,"@LixhiDiamond Recuerda que el Banco del Pacífico S.A. nunca te contactará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales y verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. GG°"
51,2022-12-24 13:28:13+00:00,BancoPacificoEC,"@LixhiDiamond Buen día, la atención de la agencia es de 10:00 A 17:00 de lunes a viernes, puedes revisar nuestros horarios en: https://t.co/dpKyUFWTps. GG°"
52,2022-12-23 19:25:53+00:00,BancoPacificoEC,"@s_k_i_p_p_e_r Buenas tardes, debido al feriado hoy no están laborando la agencia en Salinas. En cuanto al cajero, podría indicarnos en donde está ubicado para poder reportar lo sucedido y que se realice la revisión. AC°"
53,2022-12-23 19:23:41+00:00,BancoPacificoEC,"@Deucalion_02 Buenas tardes, escribanos por interno para poder verificar su caso o puede comunicarse con nosotros al 04 3731500 opción 9 y 2. Recuerda que el Banco del Pacífico S.A. nunca llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio. AC°"
54,2022-12-23 19:21:45+00:00,BancoPacificoEC,"@CreterErik Buenas tardes, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
55,2022-12-23 17:45:37+00:00,BancoPacificoEC,"@mabeLLDc Buenas tardes, en este caso, debe comunicarse con la persona que le realizó el envío para que a su vez consulte con su banco. AC°"
56,2022-12-23 17:30:11+00:00,BancoPacificoEC,"¡Feliz Navidad! 🎄🌟

Conoce nuestros horarios de atención al cliente en agencias durante este feriado. 🙋‍♂️ Recuerda que siempre tienes a tu banco banco disponible en nuestros canales digitales. 📲 💻 https://t.co/8kM7HIu0M3"
57,2022-12-23 15:58:08+00:00,BancoPacificoEC,"@tore0522 Buenas tardes, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
58,2022-12-23 15:56:26+00:00,BancoPacificoEC,"@GeanelaMRodri Buenos días, hemos reportado lo que nos menciona del cajero para su respectiva verificación. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
59,2022-12-23 14:30:03+00:00,BancoPacificoEC,"Tus ahorros están protegidos, conoce la cobertura del Seguro de Depósitos.

https://t.co/k4ExC7NA02 https://t.co/8fn43Alsgv"
60,2022-12-22 21:58:25+00:00,BancoPacificoEC,"@karota27 Buenas tardes, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
61,2022-12-22 20:34:49+00:00,BancoPacificoEC,"@dansayo33 Buenas tardes, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
62,2022-12-22 20:32:56+00:00,BancoPacificoEC,"@tcedillo Buenas tardes, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
63,2022-12-22 16:24:11+00:00,BancoPacificoEC,"@BarciaAveiga Buenos días, indíquenos su requerimiento por interno y con gusto le asistiremos. Recuerda que el Banco del Pacífico S.A. nunca llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio. AC°"
64,2022-12-22 16:22:20+00:00,BancoPacificoEC,"@jsvjaime2 Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
65,2022-12-22 16:21:09+00:00,BancoPacificoEC,"@GASAMO92 Buenos días, por favor contáctenos por interno para poder verificar el estado de su reclamo. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
66,2022-12-22 16:19:27+00:00,BancoPacificoEC,"@MarianoJmrZ Buenos días, por favor envíenos su consulta por interno o comuníquese al 04 3731500 opción 9, con gusto le asistiremos. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
67,2022-12-22 15:07:48+00:00,BancoPacificoEC,"@JenifferMora9 Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
68,2022-12-22 15:05:37+00:00,BancoPacificoEC,"@KlosCalin_091 Buenos días, estamos asistiendo su requerimiento por interno. Recuerda que el Banco del Pacífico S.A. nunca llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio. AC°"
69,2022-12-22 15:04:09+00:00,BancoPacificoEC,"@KlosCalin_091 Buenos días, el cobro que nos menciona no se encuentra en nuestro tarifario, el costo de la renovación o reposición de la tarjeta de débito o crédito es de $4.89. AC°"
70,2022-12-22 15:01:33+00:00,BancoPacificoEC,"@Gonzaga1723 Buenos días, si la transferencia se realiza de lunes a viernes antes de las 15:00, se acredita en máximo 6 horas y si es después de ese tiempo, en 24 horas laborables. AC°"
71,2022-12-22 14:51:15+00:00,BancoPacificoEC,"@Rubencitop360 Buenas tardes, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
72,2022-12-21 22:18:58+00:00,BancoPacificoEC,"@antgona39077493 Buenas tardes, el contacto no pertenece al Banco del Pacífico (número celular y correo). AC°"
73,2022-12-21 22:16:30+00:00,BancoPacificoEC,"@_Andres3096 Buenas tardes, si se realiza antes de las 15:00, se acredita en máximo 6 horas. Recuerda que el Banco del Pacífico S.A. nunca llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio. AC°"
74,2022-12-21 22:14:59+00:00,BancoPacificoEC,"@maritere_techis En este caso, envíenos un mensaje directo para poder verificar su requerimiento. Recuerda que el Banco del Pacífico S.A. nunca llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio. AC°"
75,2022-12-21 20:40:32+00:00,BancoPacificoEC,"@Cruz35AG Buena tardes, estamos verificando su caso por interno, el número no pertenece al Banco del Pacífico. Recuerde que el Banco del Pacífico S.A. nunca llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio. AC°"
76,2022-12-21 20:33:40+00:00,BancoPacificoEC,"@maritere_techis Buenas tardes, por favor contáctanos por interno o comuníquese al 04 3731500 opción 9 y 1, para poder verificar su caso y ayudarle. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
77,2022-12-21 18:54:20+00:00,BancoPacificoEC,"@proeventosgyec Buenas tardes, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
78,2022-12-21 18:18:41+00:00,BancoPacificoEC,"@Cruz35AG Recuerda que el Banco del Pacífico no te contactará para solicitar claves, usuarios, número completo de tarjeta o de cuenta por ningún medio y que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
79,2022-12-21 18:18:34+00:00,BancoPacificoEC,"@Cruz35AG Buenas tardes, indíquenos a qué agencia se acercó para poder reportar lo sucedido. Es importante mencionar que para este tipo de trámite se debe presentar la cédula original o puede comunicarse al 04 3731500 opción 9 y con gusto se le asistirá previa confirmación de datos. AC°"
80,2022-12-21 18:16:10+00:00,BancoPacificoEC,"@AmparoGomezEc Buenas tardes, si la transferencia interbancaria se realiza de lunes a viernes antes de las 15:00, se acredita en máximo 6 horas laborables y si es después de ese tiempo, en 24 horas laborables. AC°"
81,2022-12-21 18:13:29+00:00,BancoPacificoEC,"@Kalitopinpon11 Buenas tardes, en máximo 24 horas laborables. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
82,2022-12-21 16:38:03+00:00,BancoPacificoEC,"@MiltonLeonelCV Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
83,2022-12-21 16:35:09+00:00,BancoPacificoEC,"@juanjoflores8 Recuerda que el Banco del Pacífico no te contactará para solicitar claves, usuarios, número completo de tarjeta o de cuenta por ningún medio y que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
84,2022-12-21 16:34:58+00:00,BancoPacificoEC,"@juanjoflores8 Buenas tardes, por favor contáctenos por mensaje directo o llamando al 04 3731500 opción 9 y 1, para validar si la llamada fue realizada por parte del Banco. AC°"
85,2022-12-21 16:31:29+00:00,BancoPacificoEC,"@marvinc88 Buenos días, por motivo de cierre fiscal a partir de hoy se suspende temporalmente el pago del Bono. la reapertura de la plataforma transaccional será informada oportunamente por el MINISTERIO DE INCLUSIÓN ECONÓMICA Y SOCIAL – MIES. AC°"
86,2022-12-21 14:34:58+00:00,BancoPacificoEC,"@omaridrovo @PacifiCard Buenos días, el número no pertenece al Banco del Pacífico, lo hemos reportado para su respectiva verificación. Le recordamos que nuestras cuentas oficiales verificadas son: 
@Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
87,2022-12-21 14:32:21+00:00,BancoPacificoEC,"@mocotron92 @omaridrovo @PacifiCard Buenos días, el número no pertenece al Banco del Pacífico, lo hemos reportado para su respectiva verificación. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
88,2022-12-20 16:59:10+00:00,BancoPacificoEC,"@JadenMark12 @GEAasistencia @PacifiCard @DEFENSORIAEC En este caso, envíenos un mensaje por interno para poder asistirle. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
89,2022-12-20 16:00:18+00:00,BancoPacificoEC,"Divertirse mientras haces “cosas de banco” es posible. 🙌
Encuentra Tu Banco Aquí más cercano chateando con Sophi y realiza depósitos, pagos de servicios básicos, avances en efectivo y mucho más en un solo lugar. 🙋‍♂️📲 https://t.co/AYQfFgEm8i"
90,2022-12-20 15:37:59+00:00,BancoPacificoEC,"@pablodiners Buenos días, al momento no tenemos notificación al respecto, le sugiero estar pendiente de nuestras redes sociales. AC°"
91,2022-12-20 15:34:59+00:00,BancoPacificoEC,"@SUPERWILL2000 Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
92,2022-12-20 15:33:21+00:00,BancoPacificoEC,"@KatherinneFlor Buenos días, el número no pertenece al Banco del Pacífico, estamos verificando su caso por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
93,2022-12-20 15:29:32+00:00,BancoPacificoEC,"@princejkbusan @PacifiCard Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
94,2022-12-20 15:29:19+00:00,BancoPacificoEC,"@Taty_Are_C @superbancosEC Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
95,2022-12-19 22:26:36+00:00,BancoPacificoEC,"@cimm22 Buenas tardes, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
96,2022-12-19 22:25:01+00:00,BancoPacificoEC,"@llerena_mariuxi Buenas tardes, por favor contáctanos al 04 3731500 opción 9, para poder verificar su caso y asistirle. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
97,2022-12-19 19:55:17+00:00,BancoPacificoEC,"@lexpistols_ Hola buenas tardes, por favor contáctanos al 04 3731500 opción 9 para poder verificar su caso y ayudarle. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
98,2022-12-19 18:09:29+00:00,BancoPacificoEC,"@edisonsnoop Recuerda que el Banco del Pacífico no te contactará para solicitar claves, usuarios, número completo de tarjeta o de cuenta por ningún medio y que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
99,2022-12-19 18:08:54+00:00,BancoPacificoEC,"@edisonsnoop Buenas tardes, por favor contáctanos al 04 3731500 opción 9, para poder verificar su caso y asistirle. AC°"
100,2022-12-19 15:55:54+00:00,BancoPacificoEC,"@franklequin Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
101,2022-12-19 15:00:14+00:00,BancoPacificoEC,"Además, participa por premios instantáneos. 🎉

Banco del Pacífico no solicita información sensible para la entrega de premios."
102,2022-12-19 15:00:05+00:00,BancoPacificoEC,"Así como Erick y Heidy, ¡tú también puedes duplicar el dinero de tu inversión! Solo invierte desde $1.000 a 90 días plazo en nuestros canales Banca Móvil, Banca Virtual Intermático o en cualquiera de nuestras agencias. 🤑 https://t.co/6kGhQe8lTx"
103,2022-12-18 14:26:16+00:00,BancoPacificoEC,"@BeardBodo Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
104,2022-12-18 14:26:05+00:00,BancoPacificoEC,"@BeardBodo Hola buenos días, indícanos por favor qué inconveniente presenta al ingresar. AF°"
105,2022-12-18 13:20:29+00:00,BancoPacificoEC,"@Cazareslo Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
106,2022-12-18 13:19:58+00:00,BancoPacificoEC,"@Cazareslo Hola buenos día, participas automáticamente al realizar un incremento de $50 en tu cuenta. AF°"
107,2022-12-18 13:17:56+00:00,BancoPacificoEC,"@KatherinneFlor Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
