,Date,User,Tweet
12,2023-03-30 18:16:19+00:00,BancoPacificoEC,"@filolo Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
13,2023-03-30 17:18:15+00:00,BancoPacificoEC,"@myrian_yepez Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
14,2023-03-30 17:16:50+00:00,BancoPacificoEC,"@rmandoguambo Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
15,2023-03-30 17:16:44+00:00,BancoPacificoEC,"@rmandoguambo Leinad, ayúdanos por favor con tus datos por interno, adicional a esto, te sugerimos por seguridad eliminar el Tweet que contiene tu información personal por motivos de seguridad. AF°"
16,2023-03-30 16:35:55+00:00,BancoPacificoEC,"@Edumora_92 Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
17,2023-03-30 14:50:45+00:00,BancoPacificoEC,"@tatocarrera Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
18,2023-03-30 14:49:31+00:00,BancoPacificoEC,"@wbarzola10 Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
19,2023-03-30 14:45:09+00:00,BancoPacificoEC,"@rmandoguambo Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
20,2023-03-30 14:45:03+00:00,BancoPacificoEC,"@rmandoguambo Hola buenos días, ayúdanos por favor con tus datos por interno para poder validar el caso. AF°"
21,2023-03-30 14:44:11+00:00,BancoPacificoEC,"@elsatovarg Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
22,2023-03-30 14:32:50+00:00,BancoPacificoEC,"@johi1001 Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
23,2023-03-30 14:32:04+00:00,BancoPacificoEC,"@maurethb Es un gusto atenderte. Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
24,2023-03-29 20:28:52+00:00,BancoPacificoEC,"@maurethb Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
25,2023-03-29 17:45:49+00:00,BancoPacificoEC,"@rmandoguambo Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
26,2023-03-29 17:45:23+00:00,BancoPacificoEC,"@rmandoguambo Hola, para que atiendan tu requerimiento es necesario que te comuniques con nosotros al 3731500 opción 9. AF°"
27,2023-03-29 13:37:03+00:00,BancoPacificoEC,"@LuisFeder_ Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
28,2023-03-28 20:32:15+00:00,BancoPacificoEC,"@Dianis_mm Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
29,2023-03-28 19:12:15+00:00,BancoPacificoEC,"@Angie021716621 Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
30,2023-03-28 19:09:03+00:00,BancoPacificoEC,"@WongDianaZ Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
31,2023-03-28 19:08:36+00:00,BancoPacificoEC,"@WongDianaZ Hola buenas tardes, te informamos que actualmente para poder utilizar la Banca Móvil, es necesario que tengas activado el Token Virtual; en este caso debes comunicarte al Call center al número (04)3731500 opción 9, 2 para poderte asistir. AF°"
32,2023-03-28 19:07:46+00:00,BancoPacificoEC,"@Gabrielamoolina Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
33,2023-03-28 19:07:30+00:00,BancoPacificoEC,@Gabrielamoolina Es un gusto atenderte. AF°
34,2023-03-28 16:40:14+00:00,BancoPacificoEC,"@GarceRamos Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
35,2023-03-28 15:43:23+00:00,BancoPacificoEC,"@Gabrielamoolina Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
36,2023-03-28 14:04:24+00:00,BancoPacificoEC,"@FelipeBarbern Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
37,2023-03-28 14:04:15+00:00,BancoPacificoEC,"@FelipeBarbern Hola, puedes solicitar una tarjeta de crédito ingresando en nuestra página web, dando clic aquí: https://t.co/mb873LuyvD. AF°"
38,2023-03-28 13:56:30+00:00,BancoPacificoEC,"@CERP_EC Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
39,2023-03-28 13:51:30+00:00,BancoPacificoEC,"@johi1001 Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
40,2023-03-28 13:51:24+00:00,BancoPacificoEC,"@johi1001 Hola buenos días, el número no pertenece al Banco del Pacífico. AF°"
41,2023-03-28 13:49:38+00:00,BancoPacificoEC,"@OdalysR34118590 Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
42,2023-03-28 13:49:09+00:00,BancoPacificoEC,"@OdalysR34118590 Hola buenos días, en el siguiente link podrás validar los horarios de atención en nuestras agencias a nivel nacional. AF°
https://t.co/xEUcbD0HF2"
43,2023-03-27 21:32:54+00:00,BancoPacificoEC,"@Emejt_ Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
44,2023-03-27 21:32:28+00:00,BancoPacificoEC,"@Emejt_ Hola buenas tardes, de acuerdo a lo reportado, se procedió a informar la novedad con el área encargada para la respectiva verificación del caso. AF°"
45,2023-03-27 21:14:40+00:00,BancoPacificoEC,"@mrxmm20 Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
46,2023-03-27 17:16:34+00:00,BancoPacificoEC,¿Ya sabes que meta quieres alcanzar?
47,2023-03-27 17:16:32+00:00,BancoPacificoEC,"Si quieres empezar a ahorrar, lo puedes hacer con Ahorro Programado.

En este video conocerás el paso a paso y de esta manera podrás cumplir todas tus metas. 👌

#BdPSmart https://t.co/7Ow8OLEqus"
48,2023-03-27 16:07:19+00:00,BancoPacificoEC,"@Gabrielamoolina Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
49,2023-03-27 14:19:04+00:00,BancoPacificoEC,"@patycobe Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
50,2023-03-27 14:15:45+00:00,BancoPacificoEC,"@LuisMan67199178 Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
51,2023-03-27 14:15:35+00:00,BancoPacificoEC,"@LuisMan67199178 Hola, por favor escríbeme al siguiente enlace https://t.co/wCBjxJOQPr con la palabra Ubicación, con gusto te atenderemos con la corresponsal más cercana. AF°"
52,2023-03-27 14:11:34+00:00,BancoPacificoEC,"@Lichusita28 Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
53,2023-03-27 14:11:28+00:00,BancoPacificoEC,"@Lichusita28 Hola, para que atiendan tu requerimiento es necesario que te comuniques con nosotros al 3731500 opción 9. AF°"
54,2023-03-27 14:07:55+00:00,BancoPacificoEC,"@juanbassante Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
55,2023-03-27 14:07:48+00:00,BancoPacificoEC,"@juanbassante Hola Juan buenos días, el costo del certificado bancario es de $2.52; estos valores se encuentran autorizados de acuerdo con la resolución #514-2019-F. Puedes verificar también en nuestro tarifario: https://t.co/w8EX4rRMA5. AF°"
56,2023-03-27 14:06:07+00:00,BancoPacificoEC,"@Juancho_Aldaz Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
57,2023-03-27 14:05:33+00:00,BancoPacificoEC,"@Juancho_Aldaz Hola, el servicio del Token Virtual tiene costo y estos valores se encuentran autorizados de acuerdo con la resolución #514-2019-F. Puedes verificar también en nuestro tarifario: https://t.co/w8EX4rRMA5. AF°"
58,2023-03-26 20:46:10+00:00,BancoPacificoEC,"@Mercede00912587 Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
59,2023-03-26 20:42:32+00:00,BancoPacificoEC,"@xb15 Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
60,2023-03-26 20:42:21+00:00,BancoPacificoEC,"@xb15 Hola buenas tardes, el número no pertenece al Banco del Pacífico. AF°"
61,2023-03-26 20:30:13+00:00,BancoPacificoEC,"@MPallazhco Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
62,2023-03-26 16:46:54+00:00,BancoPacificoEC,@Pablojrizzo Le escribimos por interno para poder asistirle. AC°
63,2023-03-26 15:34:36+00:00,BancoPacificoEC,"@Lichusita28 Buenos días, por favor indíquenos por interno más detalle sobre lo sucedido para poder verificar su caso y ayudarle. Recuerde que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
64,2023-03-26 15:30:27+00:00,BancoPacificoEC,"@xb15 Recuerda que el Banco del Pacífico no te contactará para solicitar claves, usuarios, número completo de tarjeta o de cuenta por ningún medio y que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
65,2023-03-26 15:30:19+00:00,BancoPacificoEC,"@xb15 Buenos días, lamentamos lo sucedido, por favor acuda a una de nuestras agencias en servicios al cliente para proceder con el ingreso del reclamo o si tiene cuenta en el Pacífico, puede depositar el billete en ventanilla a su cuenta. AC°"
66,2023-03-26 15:23:46+00:00,BancoPacificoEC,"@MPallazhco Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
67,2023-03-26 15:21:02+00:00,BancoPacificoEC,"@lmLanche Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
68,2023-03-26 15:20:02+00:00,BancoPacificoEC,"@Pablojrizzo Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
69,2023-03-26 15:17:50+00:00,BancoPacificoEC,"@robertotorres3 Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
70,2023-03-26 15:15:38+00:00,BancoPacificoEC,"@Anggiie_VC Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
71,2023-03-26 15:11:10+00:00,BancoPacificoEC,"@Psicoleny Recuerda que el Banco del Pacífico no te contactará para solicitar claves, usuarios, número completo de tarjeta o de cuenta por ningún medio y que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
72,2023-03-26 15:10:57+00:00,BancoPacificoEC,"@Psicoleny Buenos días, actualmente el plan de millas y prestaciones en el exterior se cobra de forma anual y no mensualmente como se venía realizando. Las millas podrá canjearlas por pasajes aéreos, hospedajes, alquiler de vehículos u órdenes de consumos en restaurantes de hoteles. AC°"
73,2023-03-25 20:38:21+00:00,BancoPacificoEC,"@NAndaJR08 Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
74,2023-03-25 20:38:06+00:00,BancoPacificoEC,"@NAndaJR08 Hola, para que atiendan tu requerimiento es necesario que te comuniques con nosotros al 3731500 opción 9. AF°"
75,2023-03-25 17:49:24+00:00,BancoPacificoEC,"@prismadelg Hola buenas tardes, ayúdenos con su número de cédula, su edad y nombres completos, para poder verificar su caso. Recuerda que el Banco del Pacífico S.A. nunca llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio. AC°"
76,2023-03-25 17:09:07+00:00,BancoPacificoEC,"@KleitnnerEstaba Buenas tardes, en efecto, la promoción pertenece al Banco del Pacífico. Acumula consumos desde $100.00 con tu tarjeta de débito en 3 establecimientos diferente y asiste el 25 de marzo al Mall del sol para tomarse una foto con el trofeo de la UEFA.  ac°"
77,2023-03-25 16:54:04+00:00,BancoPacificoEC,"@SantiTamayo Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
78,2023-03-25 14:13:53+00:00,BancoPacificoEC,"@valverde_paola Buenos días, estamos asistiendo su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
79,2023-03-25 14:04:48+00:00,BancoPacificoEC,"@4d71462ef392475 Hola, puedes solicitar una tarjeta de crédito ingresando en nuestra página web, dando clic aquí: https://t.co/mb873LuyvD. AC°"
80,2023-03-24 21:30:22+00:00,BancoPacificoEC,"@PipoEc Recuerda que el Banco del Pacífico S.A. nunca te contactará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales y verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. GG°"
81,2023-03-24 21:30:15+00:00,BancoPacificoEC,"@PipoEc Buenas tardes, ayúdanos con tus datos por mensaje interno para poder revisar tu caso. GG°"
82,2023-03-24 18:45:35+00:00,BancoPacificoEC,"@MenydeyJacome Recuerda que el Banco del Pacífico S.A. nunca te contactará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales y verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. GG°"
83,2023-03-24 18:45:29+00:00,BancoPacificoEC,"@MenydeyJacome Buenas tardes, indícanos por interno qué novedad se ha presentado para poderte asistir. GG°"
84,2023-03-24 18:32:32+00:00,BancoPacificoEC,"@jjpesantez89 Recuerda que el Banco del Pacífico S.A. nunca te contactará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales y verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. GG°"
85,2023-03-24 18:32:23+00:00,BancoPacificoEC,"@jjpesantez89 Hola Juan, lamentamos lo sucedido, hemos reportado la novedad para que se realice la revisión y toma de las mejora necesarias. GG°"
86,2023-03-24 17:11:53+00:00,BancoPacificoEC,"¿Necesitas pagar tus servicios básicos? 

Escríbele a Sophi: 🤖 0967723442 y conoce la ubicación de los cajeros BdP, que están más cerca del lugar donde te encuentras. 

#BdPAlPaso https://t.co/XafnOrWMs9"
87,2023-03-24 16:57:44+00:00,BancoPacificoEC,"@blackemptya Recuerda que el Banco del Pacífico S.A. nunca te contactará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales y verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. GG°"
88,2023-03-24 16:57:38+00:00,BancoPacificoEC,"@blackemptya Hola, es importante mencionar que como entidad no cobramos ningún valor adicional por el uso de la tarjeta, te dejamos un DM para revisar la novedad. GG°"
89,2023-03-24 16:39:54+00:00,BancoPacificoEC,"@AndreitaSantos Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
90,2023-03-24 16:35:59+00:00,BancoPacificoEC,"@AndreitaSantos Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
91,2023-03-24 16:35:49+00:00,BancoPacificoEC,"@AndreitaSantos Hola buenos días, nos encontramos validando tu caso por interno. AF°"
92,2023-03-24 16:10:37+00:00,BancoPacificoEC,"@RasielAcosta Buenos días, hemos asistido su requerimiento por interno. Le recordamos que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
93,2023-03-24 15:52:57+00:00,BancoPacificoEC,@beto03951454 Detallanos por favor por interno que inconveniente presenta al ingresar para poder validar el caso. AF°
94,2023-03-24 15:11:32+00:00,BancoPacificoEC,"@beto03951454 Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
95,2023-03-24 15:11:07+00:00,BancoPacificoEC,"@beto03951454 Hola, el servicio del Token Virtual te permite generar las claves transaccionales desde la app PacificID; estos valores se encuentran autorizados de acuerdo con la resolución #514-2019-F. Puedes verificar también en nuestro tarifario: https://t.co/w8EX4rReKx. AF°"
96,2023-03-24 15:01:15+00:00,BancoPacificoEC,"@beto03951454 Recuerda que el Banco del Pacífico no te contactará para solicitar claves, usuarios, número completo de tarjeta o de cuenta por ningún medio y que nuestras cuentas oficiales verificadas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AC°"
97,2023-03-24 15:01:00+00:00,BancoPacificoEC,"@beto03951454 Buenos días, como está en el exterior le sugiero descargar PacificID para generar sus claves y activarla comunicándose con nuestro Contact center de forma gratuita ingresando en nuestra página web: https://t.co/nk20yyxv4F y luego en ""Comunícate con nosotros"".  AC° https://t.co/ScUYLgvfpL"
98,2023-03-24 14:40:16+00:00,BancoPacificoEC,"@zahirassa Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
99,2023-03-24 14:14:20+00:00,BancoPacificoEC,"@Yanita09 Hola, te dejamos un DM. Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. GG°"
100,2023-03-24 13:30:50+00:00,BancoPacificoEC,"@neron35cam Hola, te dejamos un DM. Recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. GG°"
101,2023-03-24 01:41:52+00:00,BancoPacificoEC,"¿Ya estás participando en la Promo del Año 💙?

Recuerda que por cada $25 en tu ahorro programado podrás ganar increíbles premios durante TODO EL AÑO. Tus ahorros del mes de abril participan por un año de colegiatura o $5.000 😱🤩

Sé uno de los ganadores de #LaPromoDelAñoBdP https://t.co/d8TWgt9m4e"
102,2023-03-23 21:50:31+00:00,BancoPacificoEC,"@Yanita09 Hola, te dejamos un DM, recuerda que el Banco del Pacífico S.A. nunca te llamará para solicitar claves, usuarios, números de tarjetas completos o de cuenta por ningún medio y nuestras únicas cuentas oficiales son: @Bancopacificoec, @Pacificard y nuestro WhatsApp 0967723442. AF°"
