,Date,User,Tweet
22,2023-04-18 23:35:26+00:00,EliasCortez99,Banco pichincha vale verga. De nuevo esa política de 20 minutos para que se haga efectiva una transferencia interna es una cagada para los negocios.
23,2023-04-18 23:27:47+00:00,ARMAURO,"@TwiggyOrgana @BancoPichincha sacas toda la plata y luego entregas cartita de cierre definitivo en att al cliente, y que no te cobren ni un peso por ""costos xyz"""
24,2023-04-18 23:12:33+00:00,johaespinozab13,"@BancoPichincha @superbancosEC @superbancosEC, le cuento que el @BancoPichincha me dice que es ilegal devolverme la plata que me debitó 3 veces, OJO que lo hicieron sin mi autorización cuando su sistema falló el 4 de abril, sin indicar hora ni destinatario, que debitarme SI ES LEGAL, pero devolverme NO LO ES."
25,2023-04-18 23:04:44+00:00,oscaro_z,@BancoPichincha hoy 12:50 cc recreo Quito https://t.co/Yn4J9RCEGS
26,2023-04-18 22:49:59+00:00,ArianaM92203518,@BancoPichincha Ya les escribí
27,2023-04-18 22:44:18+00:00,BancoPichincha,"@dfbarba86 ¡Buen día! En cumplimiento de la Ley Orgánica de Protección de Datos Personales que aplica a todas las empresas en Ecuador, Banco Pichincha solicita a sus clientes la autorización para el tratamiento de datos personales.
(1/2)"
28,2023-04-18 22:42:40+00:00,jonatoledo93,@ProfHoax__ @TwiggyOrgana @BancoPichincha Jajajajaja
29,2023-04-18 22:37:45+00:00,CrisCrdoba2,@TwiggyOrgana @BancoPichincha Saca todos los centavos.
30,2023-04-18 22:29:39+00:00,jessica_lopezp,@BancoPichincha Me puede indicar por favor cómo debo proceder para denunciar al dueño de la cuenta a la que se depositó el dinero. Muchas gracias!
31,2023-04-18 22:28:41+00:00,jessica_lopezp,@BancoPichincha A un familiar le clonaron la cuenta de su messenger y escribió pidiendo dinero y se le hizo una transferencia! Quisiera ver cómo se puede denunciar a ese usuario!!!
32,2023-04-18 22:21:18+00:00,TwiggyOrgana,"@BancoPichincha He pasado tres días en el teléfono con sus empleados, uno más inepto que el otro, no necesito que revisen ningún caso, ya me robaron, lo que quiero  es cerrar mi cuenta con uds y q nunca más me vuelvan a llamar a ofrecer sus inútiles servicios."
33,2023-04-18 22:20:51+00:00,faustontherocks,"Damn la de Beast Gohan, ponte pilas con estos diseños @BancoPichincha https://t.co/OUOZp4Y0lD"
34,2023-04-18 22:20:03+00:00,TwiggyOrgana,@lordkosme @BancoPichincha Mañana mismo voy a ir a cerrar la cuenta de ahorros
